Lovozerite,"H4Na2Ca(Zr,Ti)[Si6O18]"
Loweite,Na12Mg7(SO4)13*15(H2O)
Loweite,Na12Mg7(SO4)13*15(H2O)
Luanheite,Ag3Hg
Luberoite,Pt5Se4
Lucasite-(Ce),"CeTi2(O,OH)6"
Luddenite,Pb2Cu2Si5O14*14(H2O)
Luddenite,Pb2Cu2Si5O14*14(H2O)
Ludjibaite,Cu5(PO4)2(OH)4
Ludjibaite,Cu5(PO4)2(OH)4
Ludlamite,"(Fe++,Mg,Mn)3(PO4)2*4(H2O)"
Ludlockite,"(Fe++,Pb)As+++++2O6"
Ludlockite-(Pb),PbFe+++4As+++10O22
Ludlockite-(Pb),PbFe+++4As+++10O22
Ludwigite,Mg2Fe+++BO5
Ludwigite,Mg2Fe+++BO5
Lueshite,NaNbO3
Luetheite,Cu2Al2(AsO4)2(OH)4*(H2O)
Lukechangite-(Ce),Na3Ce2(CO3)4F
Lukrahnite,"Ca(Cu,Zn)(Fe,Zn)(AsO4)2(OH,H2O)2"
Lulzacite,"Sr2Fe++(Fe++,Mg)2Al4(PO4)4(OH)10"
Lunijianlaite,LiAl6(Si7Al)O20(OH)10
Lunokite,"(Mn,Ca)(Mg,Fe++,Mn)Al(PO4)2(OH)*4(H2O)"
Lusungite,"(Sr,Pb)Fe+++3(PO4)2(OH)5*(H2O)"
Lutecite,SiO2
Lutecite,SiO2
Luzonite,Cu3AsS4
Lyonsite,Cu++3Fe+++4(VO4)6
Macaulayite,"(Fe+++,Al)24Si4O43(OH)2"
Macaulayite,"(Fe+++,Al)24Si4O43(OH)2"
Macdonaldite,BaCa4[Si16O36(OH)2]*10(H2O)
Macedonite,PbTiO3
Macfallite,"Ca2(Mn+++,Al)3(SiO4)(Si2O7)(OH)3"
Machatschkiite,"Ca6(AsO4)(AsO3OH)3(PO4,SO4)*15(H2O)"
Machatschkiite,"Ca6(AsO4)(AsO3OH)3(PO4,SO4)*15(H2O)"
Mackayite,Fe+++Te2O5(OH)
Mackinawite,"(Fe,Ni)S0.9"
Mackinawite,"(Fe,Ni)S0.9"
Macphersonite,Pb4(SO4)(CO3)2(OH)2
Macquartite,Pb3Cu(CrO4)(SiO3)(OH)4*2(H2O)
Macquartite,Pb3Cu(CrO4)(SiO3)(OH)4*2(H2O)
Madocite,"Pb17(Sb,As)16S41"
Magadiite,NaSi7O13(OH)3*4(H2O)
Magbasite,"KBa(Al,Sc)(Mg,Fe++)6Si6O20F2"
Magbasite,"KBa(Al,Sc)(Mg,Fe++)6Si6O20F2"
Maghemite,gamma-Fe+++2O3
Maghemite,gamma-Fe+++2O3
Maghemite,gamma-Fe+++2O3
Maghemite,gamma-Fe+++2O3
Magnesio-arfvedsonite,NaNa2(Mg4Fe++)Si8O22(OH)2
Magnesioaubertite,"(Mg,Cu)Al(SO4)2Cl*14(H2O)"
Magnesio-axinite,Ca2MgAl2BO3Si4O12(OH)
Magnesio-axinite,Ca2MgAl2BO3Si4O12(OH)
Magnesiocarpholite,MgAl2Si2O6(OH)4
Magnesiocarpholite,MgAl2Si2O6(OH)4
Magnesiochloritoid,MgAl2SiO5(OH)2
Magnesiochromite,MgCr2O4
Magnesiocolumbite,"(Mg,Fe++,Mn)(Nb,Ta)2O6"
Magnesiocolumbite,"(Mg,Fe++,Mn)(Nb,Ta)2O6"
Magnesiocopiapite,MgFe+++4(SO4)6(OH)2*20(H2O)
Magnesiocoulsonite,MgV+++2O4
Magnesiocoulsonite,MgV+++2O4
Magnesiodumortierite,"(Mg,Ti,[ ])<1(Al,Mg)2Al4Si3O18-y(OH)yB y=2-3"
Magnesiodumortierite,"(Mg,Ti,[ ])<1(Al,Mg)2Al4Si3O18-y(OH)yB y=2-3"
Magnesioferrite,MgFe+++2O4
Magnesiofoitite,[ ](Mg2Al)Al6(Si6O18)(BO3)3(OH)4
Magnesiofoitite,[ ](Mg2Al)Al6(Si6O18)(BO3)3(OH)4
Magnesiohogbomite-2N2S,"(Al,Fe++,Fe+++,Mg,Ti,Zn)11O15(OH)"
Magnesiohogbomite-2N2S,"(Al,Fe++,Fe+++,Mg,Ti,Zn)11O15(OH)"
Magnesiohogbomite-2N3S,"(Mg,Fe++)1.4Ti0.3Al4O8"
Magnesiohogbomite-6N6S,"(Mg,Fe++)1.4Ti0.3Al4O8"
Magnesiohogbomite-6N6S,"(Mg,Fe++)1.4Ti0.3Al4O8"
Magnesiohornblende,"Ca2[Mg4(Al,Fe+++)]Si7AlO22(OH)2"
Magnesionigerite-2N1S,"(Mg,Zn,Fe+++,Al)4(Sn,Fe+++)2Al10O22(OH)2"
Magnesionigerite-6N6S,"(Mg,Zn,Fe+++,Al)4(Sn,Fe+++)2Al10O22(OH)2"
Magnesioriebeckite,[ ]Na2(Mg3Fe++2)Si8O22(OH)2
Magnesiosadanagaite,"NaCa2[Mg3(Al,Fe+++)2]Si5AlO22(OH)2"
Magnesiostaurolite,"[ ]4Mg4Al16(Al,[ ])2Si8O40[O6,(OH)2]"
Magnesiotaaffeite-2N2S,Mg3Al8BeO16
Magnesiotaaffeite-2N2S,Mg3Al8BeO16
Magnesiotaaffeite-6N3S,"(Mg,Fe++,Zn)2Al6BeO12"
Magnesiotantalite,"(Mg,Fe)(Ta,Nb)2O6"
Magnesite,MgCO3
Magnesiumastrophyllite,"K2Na[Na(Fe++,Fe+++,Mn)Mg2]Ti2Si8O26(OH)4F"
Magnesium-chlorophoenicite,"(Mg,Mn)3Zn2(AsO4)(OH,O)6"
Magnesium-chlorophoenicite,"(Mg,Mn)3Zn2(AsO4)(OH,O)6"
Magnesium-zippeite,Mg(H2O)3.5(UO2)2(SO4)O2
Magnesium-zippeite,Mg(H2O)3.5(UO2)2(SO4)O2
Magnetite,Fe++Fe+++2O4
Magnetite,Fe++Fe+++2O4
Magnetoplumbite,"Pb(Fe+++,Mn+++)12O19"
Magnetoplumbite,"Pb(Fe+++,Mn+++)12O19"
Magniotriplite,"(Mg,Fe++,Mn)2(PO4)F"
Magniotriplite,"(Mg,Fe++,Mn)2(PO4)F"
Magniotriplite,"(Mg,Fe++,Mn)2(PO4)F"
Magniotriplite,"(Mg,Fe++,Mn)2(PO4)F"
Magnussonite,"Mn++5As+++3O9(OH,Cl)"
Magnussonite,"Mn++5As+++3O9(OH,Cl)"
Mahnertite,"(Na,Ca)Cu++3(AsO4)2Cl*5(H2O)"
Maikainite,"Cu20(Fe,Cu)6Mo2Ge6S32"
Maikainite,"Cu20(Fe,Cu)6Mo2Ge6S32"
Majakite,PdNiAs
Majakite,PdNiAs
Majorite,"Mg3(Fe,Al,Si)2(SiO4)3"
Majorite,"Mg3(Fe,Al,Si)2(SiO4)3"
Makatite,Na2Si4O8(OH)2*4(H2O)
Makinenite,NiSe
Makinenite,NiSe
Makinenite,NiSe
Makinenite,NiSe
Makovickyite,Ag1.5Bi5.5S9
Makovickyite,Ag1.5Bi5.5S9
Malachite,Cu2(CO3)(OH)2
Malanite,"Cu(Pt,Ir)2S4"
Malayaite,CaSnSiO5 = CaSnOSiO4
Malayaite,CaSnSiO5 = CaSnOSiO4
Maldonite,Au2Bi
Maleevite,BaB2Si2O8
Malhmoodite,FeZr(PO4)2*4(H2O)
Malinkoite,NaBSiO4
Malladrite,Na2SiF6
Mallardite,Mn++SO4*7(H2O)
Mallestigite,Pb3Sb+++++(SO4)(AsO4)(OH)6*3(H2O)
Mammothite,Pb6Cu4AlSb+++++O2(SO4)2Cl4(OH)16
Manaksite,KNaMn++Si4O10
Manandonite,Li2Al4[(Si2AlB)O10](OH)8
Manasseite,Mg6Al2(CO3)(OH)16*4(H2O)
Mandarinoite,Fe+++2Se3O9*6(H2O)
Manganarsite,Mn++3As+++204(OH)4
Manganaxinite,Ca2Mn++Al2BO3Si4O12(OH)
Manganbabingtonite,"Ca2(Mn,Fe++)Fe+++Si5O14(OH)"
Manganbabingtonite,"Ca2(Mn,Fe++)Fe+++Si5O14(OH)"
Manganbabingtonite,"Ca2(Mn,Fe++)Fe+++Si5O14(OH)"
Manganbabingtonite,"Ca2(Mn,Fe++)Fe+++Si5O14(OH)"
Manganbelyankinite,"(Mn,Ca)(Ti,Nb)5O12*9(H2O)"
Manganberzeliite,"(Ca,Na)3(Mn,Mg)2(AsO4)3"
Manganese-hornesite,"(Mn,Mg)3(AsO4)2*8(H2O)"
Manganese-shadlunite,"(Mn,Pb)(Cu,Fe)8S8"
Mangangordonite,"(Mn++,Fe++,Mg)Al2(PO4)2(OH)2*8(H2O)"
Manganhumite,"(Mn,Mg)7(SiO4)3(OH)2"
Manganite,MnO(OH)
Manganlotharmeyerite,"Ca(Mn+++,Mg,)2(AsO4)2(OH,H2O)2"
Manganlotharmeyerite,"Ca(Mn+++,Mg,)2(AsO4)2(OH,H2O)2"
Mangan-neptunite,"KNa2Li(Mn,Fe++)2Ti2Si8O24"
Mangan-neptunite,"KNa2Li(Mn,Fe++)2Ti2Si8O24"
Manganochromite,"(Mn,Fe++)(Cr,V)2O4"
Manganocolumbite,"(Mn,Fe++)(Nb,Ta)2O6"
Manganocummingtonite,"Na(Na,Mn)2(Mg4,Fe+++)5Si8O22(OH)2"
Manganocummingtonite,"Na(Na,Mn)2(Mg4,Fe+++)5Si8O22(OH)2"
Manganogrunerite,[ ]Mn2Fe++5Si8O22(OH)
Manganokhomyakovite,"Na12Sr3Ca6Mn3Zr3W(Si25O73)(O,OH,H2O)3(OH,Cl)2"
Manganokukisvumite,Na6MnTi4Si8O28*4(H2O)
Manganolangbeinite,K2Mn2(SO4)3
Manganonaujakasite,"Na6(Mn,Fe++ )Al4Si8O26"
Manganonordite-(Ce),Na3SrCeMn++Si6O17
Manganosegelerite,"(Mn,Ca)(Mn,Fe++,Mg)Fe+++(PO4)2(OH)*4(H2O)"
Manganosite,MnO
Manganosite,MnO
Manganostibite,"(Mn++,Fe++)7(SbO4)(AsO4,SiO4)O4"
Manganostibite,"(Mn++,Fe++)7(SbO4)(AsO4,SiO4)O4"
Manganotantalite,MnTa2O6
Manganotapiolite,"(Mn++,Fe++)(Ta,Nb)2O6"
Manganotapiolite,"(Mn++,Fe++)(Ta,Nb)2O6"
Manganotychite,"Na6(Mn++,Fe++,Mg)2(SO4)(CO3)4"
Manganpyrosmalite,"(Mn,Fe++)8Si6O15(OH,Cl)10"
Manganvesuvianite,"Ca19Mn+++(Al,Mn+++,Fe+++)10(Mg,Mn++)2Si18O69(OH)9"
Manjiroite,"(Na,K)(Mn++++,Mn++)8O16*n(H2O)"
Mannardite,BaTi6V+++2O16*(H2O)
Mansfieldite,AlAsO4*2(H2O)
Mansfieldite,AlAsO4*2(H2O)
Mantienneite,KMg2Al2Ti(PO4)4(OH)3*15(H2O)
Mapimite,Zn2Fe+++3(AsO4)3(OH)4*10(H2O)
Marcasite,FeS2
Marecottite,Mg3(H2O)18[(UO2)4O3(SO4)2]2*10(H2O)
Marecottite,Mg3(H2O)18[(UO2)4O3(SO4)2]2*10(H2O)
Margaritasite,"(Cs,K,H3O)2(UO2)2V2O8*(H2O)"
Margaritasite,"(Cs,K,H3O)2(UO2)2V2O8*(H2O)"
Margarite,CaAl2(Al2Si2)O10(OH)2
Margarosanite,"Pb(Ca,Mn++)2Si3O9"
Marialite,Na4Al3Si9O24Cl
Marialite,Na4Al3Si9O24Cl
Maricite,NaFe++PO4
Maricopaite,"Pb7Ca2(Si,Al)48O100*32(H2O)"
Marinellite,"[(Na,K)42Ca6](Si36Al36O144)(SO4)8Cl2*6(H2O)"
Marokite,CaMn+++2O4
Marokite,CaMn+++2O4
Marrite,PbAgAsS3
Marrite,PbAgAsS3
Marshite,CuI
Marsturite,NaCaMn3[Si5O14(OH)]
Marthozite,Cu[(UO2)3(SeO3)2O2]*8(H2O)
Marthozite,Cu[(UO2)3(SeO3)2O2]*8(H2O)
Martinite,"(Na,Ca)11Ca4(Si,S,B)14B2O40F2*4(H2O)"
Marumoite,Pb32As40S92
Mascagnite,(NH4)2SO4
Maslovite,PtBiTe
Massicot,PbO
Masutomilite,"K(Li,Al,Mn++)3[(Si,Al)4O10](F,OH)2"
Masuyite,Pb[(UO2)3O3(OH)2]*3(H2O)
Mathewrogersite,"Pb7(Fe,Cu)Al3GeSi12O36*(OH,H2O)6"
Mathewrogersite,"Pb7(Fe,Cu)Al3GeSi12O36*(OH,H2O)6"
Mathiasite,"(K,Ca,Sr)(Ti,Cr,Fe,Mg)21O38"
Mathiasite,"(K,Ca,Sr)(Ti,Cr,Fe,Mg)21O38"
Matildite,AgBiS2
Matlockite,PbFCl
Matsubaraite,Sr4TiTi4Si4O22
Matsubaraite,Sr4TiTi4Si4O22
Mattagamite,CoTe2
Matteuccite,NaHSO4*(H2O)
Mattheddleite,Pb20(SiO4)7(SO4)4Cl4
Mattheddleite,Pb20(SiO4)7(SO4)4Cl4
Matulaite,CaAl18(PO4)12(OH)20*28(H2O)
Matulaite,CaAl18(PO4)12(OH)20*28(H2O)
Matveevite,KTiMn2Fe+++2(PO4)4(OH)3*15(H2O)
Matveevite,KTiMn2Fe+++2(PO4)4(OH)3*15(H2O)
Maucherite,Ni11As8
Maucherite,Ni11As8
Mawbyite,"Pb(Fe+++Zn)2(AsO4)2(OH,H2O)2"
Mawbyite,"Pb(Fe+++Zn)2(AsO4)2(OH,H2O)2"
Mawsonite,Cu+6Fe+++2Sn++++S8
Maxwellite,NaFe+++(AsO4)F
Mayenite,Ca12Al14O33
Mayingite,IrBiTe
Mayingite,IrBiTe
Mazzettiite,Ag3HgPbSbTe5
Mazzettiite,Ag3HgPbSbTe5
Mazzite,"K2CaMg2(Al,Si)36O72*28(H2O)"
Mazzite,"K2CaMg2(Al,Si)36O72*28(H2O)"
Mazzite-Na,Na8Al8Si28O72*30(H2O)
Mbobomkulite,"(Ni,Cu)Al4(NO3,SO4)2(OH)12*3(H2O)"
Mcallisterite,Mg2B12O14(OH)12*9(H2O)
Mcallisterite,Mg2B12O14(OH)12*9(H2O)
Mcalpineite,Cu++3Te++++++O6*(H2O)
Mcauslanite,HFe++3Al2(PO4)4F*18(H2O)
Mcbirneyite,Cu3(VO4)2
Mcbirneyite,Cu3(VO4)2
Mcconnellite,CuCrO2
Mccrillisite,"NaCs(Be,Li)Zr2(PO4)4*1-2(H2O)"
Mcgillite,"(Mn,Fe++)8Si6O15(OH)8Cl2"
Mcgovernite,Mn9Mg4Zn2As2Si2O17(OH)14
Mcgovernite,Mn9Mg4Zn2As2Si2O17(OH)14
Mcguinnessite,"(Mg,Cu)2(CO3)(OH)2"
Mckelveyite-(Nd),"(Ba,Sr)(Ca,Na,Nd,REE)(CO3)2*3-10(H2O)"
Mckelveyite-(Y),"Ba3Na(Ca,U)Y(CO3)6*3(H2O)"
Mckinstryite,"(Ag,Cu)2S"
Mcnearite,NaCa5H4(AsO4)5*4(H2O)
Mcnearite,NaCa5H4(AsO4)5*4(H2O)
Medaite,"(Mn,Ca)6(V+++++,As)Si5O18(OH)"
Medenbachite,"Bi2Fe+++(Cu,Fe+++)(O,OH)2(OH)2(AsO4)2"
Megacyclite,Na8KSi9O18(OH)9*19(H2O)
Megakalsilite,KAlSiO4
Meionite,Ca4Al6Si6O24CO3
Melanocerite-(Ce),"(Ce,Th,Ca)5(Si,B)3O12(OH,F)*n(H2O) (?)"
Melanocerite-(Ce),"(Ce,Th,Ca)5(Si,B)3O12(OH,F)*n(H2O) (?)"
Melanophlogite,"SiO2*n(C,H,O,S)"
Melanostibite,"Mn(Sb+++++,Fe+++)O3"
Melanostibite,"Mn(Sb+++++,Fe+++)O3"
Melanotekite,Pb2Fe+++2Si2O9
Melanotekite,Pb2Fe+++2Si2O9
Melanothallite,Cu2OCl2
Melanterite,Fe++SO4*7(H2O)
Melilite,"(Ca,Na)2(Al,Mg,Fe++)(Si,Al)2O7"
Meliphanite,"(Ca,Na)2Be[(Si,Al)2O6(F,OH)]"
Melkovite,CaFe+++H6(MoO4)4(PO4)*6(H2O)
Mellite,Al2[C6(COO)6]*16(H2O)
Melonite,NiTe2
Melonjosephite,CaFe++Fe+++(PO4)2(OH)
Mendipite,Pb3Cl2O2
Mendipite,Pb3Cl2O2
Mendozavilite,"(Na,Mg)Ca2[Mo++++++8P+++++2Fe+++3O36(OH)]*n(H2O), n~9"
Mendozite,NaAl(SO4)2*11(H2O)
Meneghinite,Pb13CuSb7S24
Menshikovite,Pd3Ni2As3
Menshikovite,Pd3Ni2As3
Mercallite,KHSO4
Mercallite,KHSO4
Mereheadite,Pb2O(OH)Cl
Mereiterite,K2Fe++(SO4)2*4(H2O)
Merenskyite,"(Pd,Pt)(Te,Bi)2"
Merlinoite,"(K,Ca,Na,Ba)7Si23Al9O64*23(H2O)"
Merlinoite,"(K,Ca,Na,Ba)7Si23Al9O64*23(H2O)"
Merrihueite,"(K,Na)2(Fe++,Mg)5Si12O30"
Merrihueite,"(K,Na)2(Fe++,Mg)5Si12O30"
Merrillite-(Ca),"(Ca,[ ])19Mg2(PO4)14"
Merrillite-(Ca),"(Ca,[ ])19Mg2(PO4)14"
Merrillite-(Na),Ca18Na2Mg2(PO4)14
Merrillite-(Na),Ca18Na2Mg2(PO4)14
Merrillite-(Y),Ca16Y2Mg2(PO4)14
Merrillite-(Y),Ca16Y2Mg2(PO4)14
Mertieite-I,"Pd11(Sb,As)4"
Mertieite-II,"Pd8(Sb,As)3"
Merwinite,Ca3Mg(SiO4)2
Mesolite,Na2Ca2Al6Si9O30*8(H2O)
Messelite,"Ca2(Fe++,Mn)(PO4)2*2(H2O)"
Messelite,"Ca2(Fe++,Mn)(PO4)2*2(H2O)"
Meta-aluminite,Al2(SO4)(OH)4*5(H2O)
Meta-ankoleite,K2(UO2)2(PO4)2*6(H2O)
Meta-autunite,Ca(UO2)2(PO4)2*2-6(H2O)
Metaborite,HBO2
Metacalciouranoite,"(Ca,Na,Ba)U2O7*2(H2O)"
Metacalciouranoite,"(Ca,Na,Ba)U2O7*2(H2O)"
Metacinnabar,HgS
Metadelrioite,CaSrV2O6(OH)2*(H2O)
Metadelrioite,CaSrV2O6(OH)2*(H2O)
Metahaiweeite,"Ca(UO2)2Si6O15*n(H2O), n<5"
Metahaiweeite,"Ca(UO2)2Si6O15*n(H2O), n<5"
Metaheinrichite,Ba(UO2)2(AsO4)2*8(H2O)
Metaheinrichite,Ba(UO2)2(AsO4)2*8(H2O)
Metakahlerite,Fe++(UO2)2(AsO4)2*8(H2O)
Metakirchheimerite,Co(UO2)2(AsO4)2*8(H2O)
Metakirchheimerite,Co(UO2)2(AsO4)2*8(H2O)
Metakottigite,"(Zn,Fe+++,Fe++)3(AsO4)2*8((H2O),OH)"
Metalodevite,Zn(UO2)2(AsO4)2*10(H2O)
Metamunirite,Na2[V+++++2O6]  or  NaVO3
Metanovacekite,Mg(UO2)2(AsO4)2*4-8(H2O)
Metarossite,CaV2O6*2(H2O)
Metaschoderite,Al2(PO4)(VO4)*6(H2O)
Metasideronatrite,Na2Fe+++(SO4)2(OH)*(H2O)
Metastudtite,UO4*2(H2O)
Metaswitzerite,Mn3(PO4)2*4(H2O)
Metatorbernite,Cu(UO2)2(PO4)2*8(H2O)
Metatorbernite,Cu(UO2)2(PO4)2*8(H2O)
Metatyuyamunite,Ca(UO2)2V2O8*3(H2O)
Meta-uranocircite,Ba(UO2)2(PO4)2*6-8(H2O)
Meta-uranopilite,(UO2)6(SO4)(OH)10*5(H2O)
Meta-uranopilite,(UO2)6(SO4)(OH)10*5(H2O)
Meta-uranospinite,Ca(UO2)2(AsO4)2*8(H2O)
Meta-uranospinite,Ca(UO2)2(AsO4)2*8(H2O)
Metavandendriesscheite,PbU7O22*n(H2O)(n<12)
Metavandendriesscheite,PbU7O22*n(H2O)(n<12)
Metavanmeersscheite,U++++++(UO2)3(PO4)2(OH)6*2(H2O)
Metavanuralite,Al(UO2)2(VO4)2(OH)*8(H2O)
Metavanuralite,Al(UO2)2(VO4)2(OH)*8(H2O)
Metavariscite,AlPO4*2(H2O)
Metavauxite,Fe++Al2(PO4)2(OH)2*8(H2O)
Metavivianite,"(Fe++3-x,Fe+++x)(PO4)2(OH)x*8-x(H2O), x=0.5"
Metavivianite,"(Fe++3-x,Fe+++x)(PO4)2(OH)x*8-x(H2O), x=0.5"
Metavoltine,"K4Na4(Fe++,Zn)Fe+++6(SO4)12O2*20(H2O)"
Metazellerite,Ca(UO2)(CO3)2*3(H2O)
Metazeunerite,Cu(UO2)2(AsO4)2*8(H2O)
Metazeunerite,Cu(UO2)2(AsO4)2*8(H2O)
Meurigite,KFe+++7(PO4)5(OH)7*8(H2O)
Meyerhofferite,Ca2B6O6(OH)10*2(H2O)
Meyerhofferite,Ca2B6O6(OH)10*2(H2O)
Mgriite,Cu3AsSe3
Mgriite,Cu3AsSe3
Miargyrite,AgSbS2
Miassite,Rh17S15
Miassite,Rh17S15
Micheelsenite,"(Ca,Y)3Al[PO3OH,CO3](CO3)(OH)6*12(H2O)"
Michenerite,"(Pd,Pt)BiTe"
Michenerite,"(Pd,Pt)BiTe"
Microcline,KAlSi3O8
Microlite,"(Na,Ca)2Ta2O6(O,OH,F)"
Microlite,"(Na,Ca)2Ta2O6(O,OH,F)"
Microsommite,"(Na,Ca,K)7-8(Si,Al)12O24(Cl,SO4)2-3"
Microsommite,"(Na,Ca,K)7-8(Si,Al)12O24(Cl,SO4)2-3"
Microsommite,"(Na,Ca,K)7-8(Si,Al)12O24(Cl,SO4)2-3"
Microsommite,"(Na,Ca,K)7-8(Si,Al)12O24(Cl,SO4)2-3"
Miersite,"(Ag,Cu)I"
Miersite,"(Ag,Cu)I"
Miharaite,PbCu4FeBiS6
Mikasaite,Fe+++2(SO4)3
Milarite,K2Ca4Al2Be4Si24O60*(H2O)
Millerite,NiS
Millisite,"(Na,K)CaAl6(PO4)4(OH)9*3(H2O)"
Millisite,"(Na,K)CaAl6(PO4)4(OH)9*3(H2O)"
Millisite,"(Na,K)CaAl6(PO4)4(OH)9*3(H2O)"
Millisite,"(Na,K)CaAl6(PO4)4(OH)9*3(H2O)"
Millosevichite,"(Al,Fe+++)2(SO4)3"
Milotaite,PdSbSe
Mimetite,Pb5(AsO4)3Cl
Minamiite,"(Na,Ca,K)Al3(SO4)2(OH)6"
Minasgeraisite-(Y),CaY2Be2Si2O10
Minasgeraisite-(Y),CaY2Be2Si2O10
Minasragrite,VO(SO4)*5(H2O)
Mineevite-(Y),"Na25Ba(Y,Gd,Dy)2(HCO3)4(CO3)11(SO4)2ClF2"
Minehillite,"(K,Na)2-3Ca28(Zn4Al4Si40)O112(OH)16"
Minguzzite,K3Fe+++(C2O4)3*3(H2O)
Minguzzite,K3Fe+++(C2O4)3*3(H2O)
Minium,Pb++2Pb++++O4
Minnesotaite,"(Fe++,Mg)3Si4O10(OH)2"
Minrecordite,CaZn(CO3)2
Minyulite,"KAl2(PO4)2(OH,F)*4(H2O)"
Minyulite,"KAl2(PO4)2(OH,F)*4(H2O)"
Mirabilite,Na2SO4*10(H2O)
Misenite,K8H8(SO4)7 (?)
Miserite,"K(Ca,Ce)5[Si8O22](OH,F)2"
Mitridatite,Ca2Fe+++3(PO4)3O2*3(H2O)
Mitryaevaite,"Al5[(PO4)2[(P,S)O3(OH,O)]2F2(OH)2(H2O)8*6.48(H2O)"
Mitscherlichite,K2CuCl4*2(H2O)
Mixite,BiCu6(AsO4)3(OH)6*3(H2O)
Moctezumite,Pb(UO2)(TeO3)2
Modderite,"(Co,Fe)As"
Moeloite,Pb6Sb6S14(S3)
Moganite,SiO2
Mogovidite,"Na9(Ca,Na)6Ca6Fe2Zr3[ ]Si25O72(CO3)(OH)4"
Mohite,Cu2SnS3
Mohrite,(NH4)2Fe++(SO4)2*6(H2O)
Mohrite,(NH4)2Fe++(SO4)2*6(H2O)
Moissanite,SiC
Molybdenite,MoS2
Molybdite,MoO3
Molybdite,MoO3
Molybdofornacite,"Pb2Cu[(As,P)O4][(Mo,Cr)O4](OH)"
Molybdofornacite,"Pb2Cu[(As,P)O4][(Mo,Cr)O4](OH)"
Molybdomenite,PbSeO3
Molybdophyllite,Pb9Mg9Si9O24(OH)24
Molysite,Fe+++Cl3
Monazite-(Ce),"(Ce,La,Nd,Th)PO4"
Monazite-(La),"(La,Ce,Nd)PO4"
Monazite-(Nd),"(Nd,Ce,La)(P,Si)O4"
Monazite-(Sm),SmPO4
Moncheite,"(Pt,Pd)(Te,Bi)2"
Monetite,CaHPO4
Mongolite,Ca4Nb6Si5O24(OH)10*5(H2O)
Mongshanite,"(Mg,Cr,Fe++)2(Ti,Zr)5O12"
Mongshanite,"(Mg,Cr,Fe++)2(Ti,Zr)5O12"
Monimolite,"(Pb,Ca)2Sb2O7"
Monohydrocalcite,CaCO3*(H2O)
Monsmedite,H8K2Tl2(SO4)8*11(H2O)
Monsmedite,H8K2Tl2(SO4)8*11(H2O)
Montanite,Bi2Te++++++O6*2(H2O)
Montbrayite,"(Au,Sb)2Te3"
Montbrayite,"(Au,Sb)2Te3"
Montdorite,"(K,Na)(Fe++,Mn++,Mg)2.5[Si4O10](F,OH)2"
Montdorite,"(K,Na)(Fe++,Mn++,Mg)2.5[Si4O10](F,OH)2"
Montdorite,"(K,Na)(Fe++,Mn++,Mg)2.5[Si4O10](F,OH)2"
Montdorite,"(K,Na)(Fe++,Mn++,Mg)2.5[Si4O10](F,OH)2"
Montebrasite,"LiAl(PO4)(OH,F)"
Monteponite,CdO
Monteregianite-(Y),"(Na,K)6(Y,Ca)2Si16O38*10(H2O)"
Monteregianite-(Y),"(Na,K)6(Y,Ca)2Si16O38*10(H2O)"
Monteregianite-(Y),"(Na,K)6(Y,Ca)2Si16O38*10(H2O)"
Monteregianite-(Y),"(Na,K)6(Y,Ca)2Si16O38*10(H2O)"
Montesommaite,"(K,Na)9Al9Si23O64*10(H2O)"
Montesommaite,"(K,Na)9Al9Si23O64*10(H2O)"
Montgomeryite,Ca4MgAl4(PO4)6(OH)4*12(H2O)
Monticellite,CaMgSiO4
Monticellite,CaMgSiO4
Montroseite,"(V+++,Fe+++,V++++)O(OH)"
Montroseite,"(V+++,Fe+++,V++++)O(OH)"
Montroyalite,"Sr4Al8(CO3)3(OH,F)26*10-11(H2O)"
Montroydite,HgO
Mooihoekite,Cu9Fe9S16
Moolooite,Cu++(C2O4)*n(H2O) (n < 1)
Mooreite,"(Mg,Zn,Mn)15(SO4)2(OH)26*8(H2O)"
Mooreite,"(Mg,Zn,Mn)15(SO4)2(OH)26*8(H2O)"
Moorhouseite,"(Co,Ni,Mn)SO4*6(H2O)"
Mopungite,NaSb(OH)6
Moraesite,Be2(PO4)(OH)*4(H2O)
Mordenite,"(Ca,Na2,K2)Al2Si10O24*7(H2O)"
Moreauite,Al3(UO2)(PO4)3(OH)2*13(H2O)
Morelandite,"(Ba,Ca,Pb)5(AsO4,PO4)3Cl"
Morenosite,NiSO4*7(H2O)
Morimotoite,Ca3TiFe++Si3O12
Morinite,"NaCa2Al2(PO4)2(F,OH)5*2(H2O)"
Morozeviczite,"(Pb,Fe)3Ge1-xS4"
Mosandrite,"Na(Na,Ca)2(Ca,Ce,Y)4(Ti,Nb,Zr)(Si2O7)2(O,F)2F3"
Moschelite,Hg+2I2
Moschellandsbergite,Ag2Hg3
Mosesite,"Hg2N(Cl,SO4,MoO4,CO3)*(H2O)"
Moskvinite-(Y),"Na2K(Y,REE) [Si6O15]"
Mottanaite-(Ce),"Ca4(Ce,Ca)2AlBe2[Si4B4O22]O2"
Mottanaite-(Ce),"Ca4(Ce,Ca)2AlBe2[Si4B4O22]O2"
Mottramite,PbCu(VO4)(OH)
Mottramite,PbCu(VO4)(OH)
Motukoreaite,Na2Mg38Al24(CO3)13(SO4)8(OH)108*56(H2O)
Mounanaite,PbFe+++2(VO4)2(OH)2
