IMA2009-014,1.434,0.200,7
IMA2009-014,2.886,0.200,8
IMA2009-015,3.120,1.000,1
IMA2009-015,1.796,0.900,2
IMA2009-015,1.173,0.700,3
IMA2009-015,2.198,0.700,4
IMA2009-015,5.416,0.400,5
IMA2009-015,1.304,0.300,6
IMA2009-015,1.387,0.300,7
IMA2009-015,1.554,0.300,8
IMA2009-016,3.073,1.000,1
IMA2009-016,3.119,0.600,2
IMA2009-016,2.464,0.500,3
IMA2009-016,2.443,0.400,4
IMA2009-016,2.856,0.400,5
IMA2009-016,3.605,0.300,6
IMA2009-016,4.716,0.300,7
IMA2009-016,3.697,0.250,8
Imandrite,2.630,1.000,1
Imandrite,1.853,0.700,2
Imandrite,3.330,0.600,3
Imgreite,2.840,1.000,1
Imgreite,1.560,0.700,2
Imgreite,2.100,0.700,3
Imhofite,2.675,1.000,1
Imhofite,2.883,0.900,2
Imhofite,3.960,0.700,3
Imiterite,2.746,1.000,1
Imiterite,2.768,1.000,2
Imiterite,2.461,0.800,3
Imogolite,16.000,1.000,1
Imogolite,7.900,0.700,2
Imogolite,3.300,0.650,3
Inaglyite,2.980,1.000,1
Inaglyite,5.700,0.900,2
Inaglyite,2.438,0.800,3
Incaite,2.860,1.000,1
Incaite,2.030,0.800,2
Incaite,3.430,0.700,3
Incaite,4.310,0.600,4
Incaite,2.060,0.400,5
Incaite,3.120,0.400,6
Incaite,3.230,0.400,7
Incaite,3.830,0.400,8
Inderborite,3.350,1.000,1
Inderborite,3.070,0.800,2
Inderborite,3.260,0.800,3
Inderite,3.260,1.000,1
Inderite,5.660,1.000,2
Inderite,5.010,0.900,3
Indialite,8.480,1.000,1
Indialite,3.037,0.550,2
Indialite,4.096,0.550,3
Indigirite,5.800,1.000,1
Indigirite,5.240,0.900,2
Indigirite,7.620,0.900,3
Indite,3.200,1.000,1
Indite,1.877,0.540,2
Indite,2.043,0.380,3
Indium,2.715,1.000,1
Indium,2.298,0.360,2
Indium,1.683,0.240,3
Inesite,9.160,1.000,1
Inesite,2.840,0.800,2
Inesite,2.920,0.800,3
Ingersonite,2.971,1.000,1
Ingersonite,1.550,0.800,2
Ingersonite,1.819,0.700,3
Ingodite,3.110,1.000,1
Ingodite,2.280,0.600,2
Ingodite,2.130,0.500,3
Innelite,3.920,1.000,1
Innelite,2.950,0.600,2
Innelite,3.040,0.600,3
Insizwaite,1.990,1.000,1
Insizwaite,2.700,0.800,2
Insizwaite,2.960,0.800,3
Intersilite,10.560,1.000,1
Intersilite,3.196,0.800,2
Intersilite,6.380,0.500,3
Inyoite,3.030,1.000,1
Inyoite,7.590,0.700,2
Inyoite,2.286,0.250,3
Iodargyrite,3.730,1.000,1
Iodargyrite,2.296,0.850,2
Iodargyrite,3.980,0.600,3
Iowaite,8.109,1.000,1
Iowaite,4.047,0.400,2
Iowaite,2.363,0.270,3
Iquiqueite,2.856,1.000,1
Iquiqueite,3.020,1.000,2
Iquiqueite,10.110,0.850,3
Iranite,3.280,1.000,1
Iranite,3.490,1.000,2
Iranite,3.600,1.000,3
Iraqite-(La),2.640,1.000,1
Iraqite-(La),3.310,1.000,2
Iraqite-(La),5.280,1.000,3
Irarsite,1.740,1.000,1
Irarsite,2.870,1.000,2
Irarsite,3.320,1.000,3
Irhtemite,2.963,1.000,1
Irhtemite,3.242,1.000,2
Irhtemite,2.847,0.900,3
Iridarsenite,3.900,1.000,1
Iridarsenite,2.840,0.700,2
Iridarsenite,2.069,0.600,3
Iridium,2.217,1.000,1
Iridium,1.920,0.500,2
Iridium,1.157,0.450,3
Iriginite,3.210,1.000,1
Iriginite,6.350,1.000,2
Iriginite,2.621,0.550,3
Iron,2.027,1.000,1
Iron,1.170,0.300,2
Iron,1.433,0.200,3
Irtyshite,3.029,1.000,1
Irtyshite,2.780,0.900,2
Irtyshite,3.082,0.900,3
Isocubanite,3.059,1.000,1
Isocubanite,1.876,0.700,2
Isocubanite,1.602,0.500,3
Isoferroplatinum,1.163,1.000,1
Isoferroplatinum,2.228,0.900,2
Isoferroplatinum,1.932,0.700,3
Isokite,2.630,1.000,1
Isokite,3.020,1.000,2
Isokite,3.190,1.000,3
Isolueshite,2.765,1.000,1
Isolueshite,1.953,0.530,2
Isolueshite,3.915,0.350,3
Isomertieite,2.167,1.000,1
Isomertieite,2.356,0.900,2
Isomertieite,0.860,0.800,3
Isovite,2.050,1.000,1
Isovite,2.170,0.500,2
Isovite,2.380,0.300,3
Itoigawaite,2.680,1.000,1
Itoigawaite,3.310,0.850,2
Itoigawaite,4.260,0.850,3
Itoigawaite,2.450,0.750,4
Itoigawaite,2.500,0.750,5
Itoigawaite,2.630,0.750,6
Itoigawaite,2.750,0.750,7
Itoigawaite,4.680,0.750,8
Itoite,2.065,1.000,1
Itoite,3.003,0.900,2
Itoite,3.326,0.900,3
Ivanyukite-Cu,7.870,1.000,1
Ivanyukite-Cu,3.205,0.800,2
Ivanyukite-Cu,1.843,0.300,3
Ivanyukite-Cu,1.960,0.300,4
Ivanyukite-Cu,2.481,0.300,5
Ivanyukite-Cu,2.616,0.300,6
Ivanyukite-Cu,2.774,0.200,7
Ivanyukite-Cu,3.940,0.200,8
Ivanyukite-K,7.850,1.000,1
Ivanyukite-K,3.201,0.800,2
Ivanyukite-K,2.471,0.400,3
Ivanyukite-K,1.839,0.300,4
Ivanyukite-K,1.951,0.300,5
Ivanyukite-K,2.602,0.300,6
Ivanyukite-K,2.765,0.200,7
Ivanyukite-K,3.910,0.200,8
Ivanyukite-Na,7.880,1.000,1
Ivanyukite-Na,3.200,0.800,2
Ivanyukite-Na,2.478,0.400,3
Ivanyukite-Na,2.622,0.400,4
Ivanyukite-Na,1.843,0.300,5
Ivanyukite-Na,1.960,0.300,6
Ivanyukite-Na,2.774,0.300,7
Ivanyukite-Na,4.530,0.300,8
Iwakiite,2.570,1.000,1
Iwakiite,1.506,0.400,2
Iwakiite,3.016,0.400,3
Iwashiroite-(Y),3.130,1.000,1
Iwashiroite-(Y),2.950,0.940,2
Iwashiroite-(Y),1.862,0.290,3
Iwashiroite-(Y),1.890,0.290,4
Iwashiroite-(Y),2.730,0.260,5
Iwashiroite-(Y),2.620,0.230,6
Iwashiroite-(Y),1.614,0.200,7
Ixiolite,2.980,1.000,1
Ixiolite,3.650,0.320,2
Ixiolite,1.459,0.290,3
Izoklakeite,3.427,1.000,1
Izoklakeite,3.042,0.800,2
Izoklakeite,3.312,0.800,3
Jachymovite,7.560,1.000,1
Jachymovite,7.130,0.480,2
Jachymovite,3.771,0.340,3
Jacobsite,2.563,1.000,1
Jacobsite,1.503,0.400,2
Jacobsite,3.005,0.350,3
Jacquesdietrichite,4.734,1.000,1
Jacquesdietrichite,3.941,0.900,2
Jacquesdietrichite,1.922,0.500,3
Jacquesdietrichite,2.489,0.500,4
Jacquesdietrichite,2.545,0.450,5
Jacquesdietrichite,1.712,0.400,6
Jacquesdietrichite,1.838,0.400,7
Jacquesdietrichite,3.192,0.400,8
Jadarite,2.946,1.000,1
Jadarite,3.180,0.820,2
Jadarite,2.241,0.740,3
Jadarite,3.152,0.740,4
Jadarite,4.666,0.620,5
Jadarite,3.027,0.400,6
Jadarite,3.716,0.390,7
Jadarite,2.252,0.380,8
Jadeite,2.830,1.000,1
Jadeite,2.420,0.900,2
Jadeite,2.920,0.800,3
Jaffeite,8.660,1.000,1
Jaffeite,2.833,0.900,2
Jaffeite,2.996,0.900,3
Jagoite,3.400,1.000,1
Jagoite,2.800,0.800,2
Jagoite,4.160,0.500,3
Jagowerite,3.000,1.000,1
Jagowerite,3.260,0.600,2
Jagowerite,2.940,0.550,3
Jagueite,2.676,1.000,1
Jagueite,2.630,0.640,2
Jagueite,1.920,0.360,3
Jagueite,2.508,0.310,4
Jagueite,2.269,0.270,5
Jagueite,1.950,0.270,6
Jagueite,1.866,0.240,7
Jagueite,2.759,0.230,8
Jagueite,2.776,0.220,9
Jahnsite-(CaFeFe),9.280,1.000,1
Jahnsite-(CaFeFe),4.642,0.500,2
Jahnsite-(CaFeFe),2.834,0.350,3
Jahnsite-(CaFeFe),1.947,0.150,4
Jahnsite-(CaFeFe),3.091,0.120,5
Jahnsite-(CaFeFe),5.017,0.120,6
Jahnsite-(CaMnFe),9.150,1.000,1
Jahnsite-(CaMnFe),2.810,0.500,2
Jahnsite-(CaMnFe),4.600,0.400,3
Jahnsite-(CaMnFe),3.450,0.300,4
Jahnsite-(CaMnFe),3.480,0.300,5
Jahnsite-(CaMnFe),1.874,0.200,6
Jahnsite-(CaMnFe),4.960,0.200,7
Jahnsite-(CaMnFe),4.840,0.100,8
Jahnsite-(CaMnMg),9.270,1.000,1
Jahnsite-(CaMnMg),2.825,0.800,2
Jahnsite-(CaMnMg),4.910,0.600,3
Jahnsite-(CaMnMn),9.400,1.000,1
Jahnsite-(CaMnMn),2.870,0.800,2
Jahnsite-(CaMnMn),4.704,0.300,3
Jahnsite-(NaFeMg),9.218,1.000,1
Jahnsite-(NaFeMg),2.819,0.700,2
Jahnsite-(NaFeMg),2.593,0.250,3
Jahnsite-(NaFeMg),2.973,0.250,4
Jahnsite-(NaFeMg),3.537,0.250,5
Jahnsite-(NaFeMg),4.884,0.250,6
Jahnsite-(NaFeMg),1.933,0.200,7
Jahnsite-(NaFeMg),2.854,0.200,8
Jaipurite,1.932,1.000,1
Jaipurite,2.916,0.602,2
Jaipurite,1.684,0.449,3
Jaipurite,2.539,0.316,4
Jaipurite,1.269,0.251,5
Jaipurite,1.458,0.066,6
Jaipurite,1.290,0.064,7
Jaipurite,2.580,0.059,8
Jaipurite,1.482,0.050,9
Jaipurite,1.410,0.049,10
Jaipurite,1.403,0.043,11
Jalpaite,2.345,1.000,1
Jalpaite,2.740,0.900,2
Jalpaite,2.794,0.900,3
Jamborite,7.780,1.000,1
Jamborite,2.592,0.600,2
Jamborite,1.530,0.500,3
Jamborite,3.980,0.400,4
Jamborite,1.500,0.300,5
Jamborite,1.321,0.100,6
Jamborite,2.320,0.100,7
Jamesite,3.400,1.000,1
Jamesite,3.040,0.900,2
Jamesite,9.670,0.800,3
Jamesonite,3.430,1.000,1
Jamesonite,2.813,0.350,2
Jamesonite,3.700,0.350,3
Janggunite,9.340,1.000,1
Janggunite,7.090,0.500,2
Janggunite,3.547,0.400,3
Janhaugite,2.839,1.000,1
Janhaugite,2.782,0.900,2
Janhaugite,2.833,0.900,3
Jarandolite,3.390,1.000,1
Jarandolite,4.320,0.570,2
Jarandolite,3.130,0.500,3
Jarandolite,1.849,0.250,4
Jarandolite,2.606,0.250,5
Jarandolite,2.930,0.230,6
Jarandolite,2.287,0.190,7
Jarandolite,2.360,0.170,8
Jarlite,2.980,1.000,1
Jarlite,3.190,0.900,2
Jarlite,2.150,0.700,3
Jarosewichite,2.669,1.000,1
Jarosewichite,3.910,0.600,2
Jarosewichite,1.788,0.500,3
Jarosite,3.080,1.000,1
Jarosite,3.110,0.600,2
Jarosite,2.292,0.500,3
Jaskolskiite,3.710,1.000,1
Jaskolskiite,2.970,0.800,2
Jaskolskiite,3.333,0.600,3
Jasmundite,2.832,1.000,1
Jasmundite,3.242,0.420,2
Jasmundite,2.615,0.350,3
Jeanbandyite,3.830,1.000,1
Jeanbandyite,2.710,0.700,2
Jeanbandyite,1.710,0.600,3
Jedwabite,2.050,1.000,1
Jedwabite,1.347,0.800,2
Jedwabite,2.190,0.700,3
Jeffreyite,2.774,1.000,1
Jeffreyite,2.993,0.900,2
Jeffreyite,2.541,0.700,3
Jennite,10.500,1.000,1
Jennite,2.920,0.800,2
Jennite,3.040,0.600,3
Jensenite,6.428,1.000,1
Jensenite,3.217,0.700,2
Jensenite,2.600,0.600,3
Jentschite,2.823,1.000,1
Jentschite,3.587,0.860,2
Jentschite,2.778,0.840,3
Jeppeite,2.812,1.000,1
Jeppeite,2.990,1.000,2
Jeppeite,3.070,1.000,3
Jeremejevite,1.388,1.000,1
Jeremejevite,4.270,1.000,2
Jeremejevite,2.190,0.900,3
Jerrygibbsite,1.806,1.000,1
Jerrygibbsite,2.557,1.000,2
Jerrygibbsite,2.869,0.780,3
Jervisite,3.038,1.000,1
Jervisite,2.543,0.750,2
Jervisite,2.979,0.750,3
Jianshuiite,6.965,1.000,1
Jianshuiite,2.230,0.230,2
Jianshuiite,3.483,0.110,3
Jimboite,2.780,1.000,1
Jimboite,2.590,0.500,2
Jimboite,2.330,0.400,3
Jimthompsonite,8.812,1.000,1
Jimthompsonite,13.600,0.570,2
Jimthompsonite,3.092,0.530,3
Jinshajiangite,3.440,1.000,1
Jinshajiangite,2.570,0.800,2
Jinshajiangite,3.150,0.800,3
Jixianite,2.982,1.000,1
Jixianite,1.833,0.800,2
Jixianite,1.562,0.700,3
Joaquinite-(Ce),2.800,1.000,1
Joaquinite-(Ce),5.580,0.700,2
Joaquinite-(Ce),2.950,0.180,3
Joelbruggerite,3.392,1.000,1
Joelbruggerite,3.114,0.900,2
Joelbruggerite,2.084,0.330,3
Joelbruggerite,2.587,0.310,4
Joelbruggerite,1.833,0.260,5
Joelbruggerite,4.321,0.180,6
Joelbruggerite,1.985,0.150,7
Joelbruggerite,3.765,0.150,8
Joesmithite,3.330,1.000,1
Joesmithite,2.530,0.600,2
Joesmithite,2.564,0.600,3
Johannite,7.730,1.000,1
Johannite,6.160,0.900,2
Johannite,3.410,0.800,3
Johannsenite,3.048,1.000,1
Johannsenite,2.573,0.430,2
Johannsenite,3.025,0.430,3
Johillerite,2.750,1.000,1
Johillerite,3.250,0.800,2
Johillerite,4.060,0.500,3
Johillerite,1.660,0.500,4
Johillerite,2.640,0.500,5
Johillerite,1.682,0.400,6
Johillerite,1.954,0.400,7
Johillerite,3.500,0.400,8
Johnbaumite,2.895,1.000,1
Johnbaumite,2.798,0.700,2
Johnbaumite,2.820,0.700,3
Johninnesite,2.676,1.000,1
Johninnesite,3.230,0.600,2
Johninnesite,9.800,0.600,3
Johnsenite-(Ce),2.966,1.000,1
Johnsenite-(Ce),11.299,0.950,2
Johnsenite-(Ce),2.847,0.810,3
Johnsenite-(Ce),9.452,0.810,4
Johnsenite-(Ce),3.164,0.750,5
Johnsenite-(Ce),3.544,0.440,6
Johnsenite-(Ce),3.392,0.380,7
Johnsenite-(Ce),4.291,0.340,8
Johnsenite-(Ce),1.780,0.310,9
Johnsenite-(Ce),10.055,0.300,10
Johnsomervilleite,2.764,1.000,1
Johnsomervilleite,3.550,0.700,2
Johnsomervilleite,3.700,0.700,3
Johntomaite,3.159,1.000,1
Johntomaite,2.749,0.500,2
Johntomaite,2.983,0.500,3
Johntomaite,3.091,0.400,4
Johntomaite,4.573,0.400,5
Johntomaite,9.100,0.300,6
Johntomaite,5.110,0.200,7
Johnwalkite,6.010,1.000,1
Johnwalkite,3.005,0.800,2
Johnwalkite,3.054,0.700,3
Jokokuite,5.840,1.000,1
Jokokuite,2.720,0.720,2
Jokokuite,4.980,0.610,3
Joliotite,8.090,1.000,1
Joliotite,3.420,0.900,2
Joliotite,3.180,0.800,3
Jolliffeite,2.602,1.000,1
Jolliffeite,1.757,0.800,2
Jolliffeite,2.378,0.800,3
Jonassonite,2.959,1.000,1
Jonassonite,2.086,0.500,2
Jonassonite,2.101,0.500,3
Jonassonite,3.382,0.400,4
Jonassonite,9.002,0.400,5
Jonassonite,3.460,0.300,6
Jonassonite,6.876,0.300,7
Jonassonite,6.046,0.200,8
Jonesite,13.000,1.000,1
Jonesite,3.030,0.450,2
Jonesite,2.652,0.300,3
Joosteite,2.819,1.000,1
Joosteite,3.077,0.800,2
Joosteite,3.209,0.600,3
Joosteite,1.495,0.500,4
Joosteite,1.787,0.500,5
Joosteite,2.082,0.500,6
Joosteite,2.184,0.400,7
Joosteite,3.600,0.400,8
Jordanite,2.238,1.000,1
Jordanite,2.970,0.900,2
Jordanite,3.150,0.800,3
Jorgensenite,3.193,1.000,1
Jorgensenite,3.453,1.000,2
Jorgensenite,3.643,0.900,3
Joseite,3.080,1.000,1
Joseite,2.110,0.500,2
Joseite,2.240,0.500,3
Joseite-B,3.160,1.000,1
Joseite-B,2.170,0.500,2
Joseite-B,2.300,0.400,3
Jouravskite,9.600,1.000,1
Jouravskite,3.810,0.600,2
Jouravskite,5.530,0.600,3
Juabite,3.097,1.000,1
Juabite,4.650,0.700,2
Juabite,9.280,0.700,3
Juangodoyite,2.666,1.000,1
Juangodoyite,4.258,0.750,2
Juangodoyite,5.056,0.660,3
Juangodoyite,2.619,0.650,4
Juangodoyite,4.575,0.570,5
Juangodoyite,4.298,0.370,6
Juangodoyite,2.450,0.330,7
Juangodoyite,2.907,0.320,8
Juangodoyite,2.390,0.250,9
Juangodoyite,3.284,0.180,10
Juangodoyite,1.799,0.160,11
Juangodoyite,1.893,0.160,12
Juanitaite,14.600,1.000,1
Juanitaite,6.340,0.700,2
Juanitaite,3.146,0.600,3
Juanitaite,2.535,0.500,4
Juanitaite,5.070,0.500,5
Juanitaite,7.040,0.500,6
Juanitaite,3.494,0.400,7
Juanitaite,3.518,0.400,8
Juanite,1.930,1.000,1
Juanite,2.980,1.000,2
Juanite,3.270,1.000,3
Julgoldite-(Fe++),2.949,1.000,1
Julgoldite-(Fe++),3.831,0.900,2
Julgoldite-(Fe++),2.572,0.760,3
Julgoldite-(Fe+++),2.950,1.000,1
Julgoldite-(Fe+++),3.840,0.800,2
Julgoldite-(Fe+++),2.570,0.700,3
Julgoldite-(Fe+++),4.800,0.700,4
Julgoldite-(Fe+++),2.780,0.600,5
Julgoldite-(Fe+++),1.520,0.550,6
Julgoldite-(Fe+++),1.620,0.550,7
Julgoldite-(Fe+++),2.385,0.500,8
Julienite,1.375,1.000,1
Julienite,3.230,1.000,2
Julienite,3.550,1.000,3
Jungite,3.300,1.000,1
Jungite,3.370,1.000,2
Jungite,5.090,1.000,3
Junitoite,2.540,1.000,1
Junitoite,2.816,1.000,2
Junitoite,3.528,1.000,3
Junoite,3.545,1.000,1
Junoite,3.904,0.800,2
Junoite,2.919,0.700,3
Juonniite,9.490,1.000,1
Juonniite,2.912,0.440,2
Juonniite,2.890,0.350,3
Jurbanite,3.723,1.000,1
Jurbanite,4.013,0.900,2
Jurbanite,6.800,0.800,3
Kaatialaite,8.350,1.000,1
Kaatialaite,9.910,0.600,2
Kaatialaite,7.720,0.500,3
Kadyrelite,3.320,1.000,1
Kadyrelite,1.912,0.850,2
Kadyrelite,2.570,0.650,3
Kaersutite,2.693,1.000,1
Kaersutite,3.110,0.800,2
Kaersutite,8.380,0.650,3
Kafehydrocyanite,2.930,1.000,1
Kafehydrocyanite,2.210,0.800,2
Kafehydrocyanite,4.800,0.800,3
Kahlerite,3.530,1.000,1
Kahlerite,11.100,0.800,2
Kahlerite,5.550,0.500,3
Kainite,7.372,1.000,1
Kainite,3.080,0.860,2
Kainite,7.771,0.830,3
Kainosite-(Y),2.764,1.000,1
Kainosite-(Y),6.520,1.000,2
Kainosite-(Y),3.290,0.800,3
Kalborsite,3.080,1.000,1
Kalborsite,2.790,0.900,2
Kalborsite,3.440,0.800,3
Kalborsite,2.940,0.800,4
Kalborsite,2.080,0.500,5
Kalborsite,2.240,0.500,6
Kalborsite,3.260,0.500,7
Kaliborite,6.215,1.000,1
Kaliborite,7.220,1.000,2
Kaliborite,3.104,0.700,3
Kalicinite,3.670,1.000,1
Kalicinite,2.630,0.900,2
Kalicinite,2.860,0.850,3
Kalifersite,12.360,1.000,1
Kalifersite,11.600,0.400,2
Kalifersite,3.411,0.370,3
Kalininite,1.019,1.000,1
Kalininite,1.757,1.000,2
Kalininite,1.910,0.800,3
Kalinite,4.110,1.000,1
Kalinite,4.320,1.000,2
Kalinite,4.830,1.000,3
Kaliophilite,3.090,1.000,1
Kaliophilite,2.593,0.300,2
Kaliophilite,2.131,0.250,3
Kalipyrochlore,3.070,1.000,1
Kalipyrochlore,6.160,0.850,2
Kalipyrochlore,3.210,0.750,3
Kalistrontite,3.120,1.000,1
Kalistrontite,1.904,0.900,2
Kalistrontite,2.730,0.800,3
Kalsilite,3.120,1.000,1
Kalsilite,2.580,0.500,2
Kalsilite,3.970,0.450,3
Kaluginite,9.380,1.000,1
Kaluginite,2.840,0.900,2
Kaluginite,2.600,0.800,3
Kalungaite,1.838,1.000,1
Kalungaite,1.172,0.950,2
Kalungaite,0.929,0.900,3
Kalungaite,1.077,0.800,4
Kalungaite,3.027,0.750,5
Kalungaite,0.918,0.700,6
Kalungaite,0.988,0.700,7
Kalungaite,2.478,0.650,8
Kalungaite,2.725,0.650,9
Kalungaite,1.131,0.600,10
Kalungaite,1.625,0.550,11
Kalungaite,0.963,0.500,12
Kalungaite,1.112,0.400,13
Kalungaite,2.152,0.400,14
Kalungaite,1.241,0.300,15
Kalungaite,1.685,0.300,16
Kalungaite,1.761,0.200,17
Kalungaite,1.329,0.200,18
Kalungaite,1.361,0.200,19
Kamacite,2.030,1.000,1
Kamacite,1.967,0.600,2
Kamacite,1.435,0.300,3
Kamaishilite,3.607,1.000,1
Kamaishilite,2.799,0.850,2
Kamaishilite,2.777,0.400,3
Kamarizaite,3.947,1.000,1
Kamarizaite,3.332,0.600,2
Kamarizaite,3.085,0.580,3
Kamarizaite,5.850,0.520,4
Kamarizaite,3.036,0.510,5
Kamarizaite,3.396,0.370,6
Kamarizaite,6.610,0.370,7
Kamarizaite,3.245,0.340,8
Kambaldaite,9.030,1.000,1
Kambaldaite,4.490,0.900,2
Kambaldaite,3.613,0.400,3
Kamchatkite,7.760,1.000,1
Kamchatkite,3.501,0.650,2
Kamchatkite,2.591,0.410,3
Kamiokite,5.030,1.000,1
Kamiokite,3.550,0.900,2
Kamiokite,2.509,0.750,3
Kamitugaite,7.950,1.000,1
Kamitugaite,3.972,0.800,2
Kamitugaite,3.271,0.400,3
Kamotoite-(Y),6.480,1.000,1
Kamotoite-(Y),8.490,0.800,2
Kamotoite-(Y),3.054,0.600,3
Kampfite,3.879,1.000,1
Kampfite,2.621,0.630,2
Kampfite,14.883,0.460,3
Kampfite,3.355,0.310,4
Kampfite,2.883,0.270,5
Kampfite,1.970,0.210,6
Kampfite,2.173,0.200,7
Kampfite,4.348,0.180,8
Kamphaugite-(Y),6.140,1.000,1
Kamphaugite-(Y),4.381,0.800,2
Kamphaugite-(Y),3.516,0.600,3
Kanemite,4.014,1.000,1
Kanemite,10.330,1.000,2
Kanemite,3.435,0.900,3
Kankite,12.800,1.000,1
Kankite,4.764,0.340,2
Kankite,2.630,0.290,3
Kanoite,3.210,1.000,1
Kanoite,2.910,0.900,2
Kanoite,3.020,0.900,3
Kanonaite,5.669,1.000,1
Kanonaite,2.827,0.940,2
Kanonaite,3.567,0.900,3
Kanonerovite,7.360,1.000,1
Kanonerovite,6.950,0.900,2
Kanonerovite,10.500,0.750,3
Kanonerovite,2.889,0.600,4
Kanonerovite,3.316,0.600,5
Kanonerovite,3.162,0.500,6
Kanonerovite,2.391,0.480,7
Kaolinite,7.170,1.000,1
Kaolinite,1.490,0.900,2
Kaolinite,3.580,0.800,3
Kapellasite,5.730,1.000,1
Kapellasite,2.464,0.810,2
Kapellasite,2.730,0.390,3
Kapellasite,1.976,0.320,4
Kapellasite,1.576,0.170,5
Kapellasite,2.761,0.120,6
Kapellasite,2.865,0.110,7
Kapellasite,1.519,0.100,8
Kapitsaite-(Y),3.770,1.000,1
Kapitsaite-(Y),2.900,0.900,2
Kapitsaite-(Y),2.930,0.800,3
Kapitsaite-(Y),3.240,0.750,4
Kapitsaite-(Y),3.730,0.700,5
Kapitsaite-(Y),7.800,0.700,6
Kapustinite,2.651,1.000,1
Kapustinite,3.270,0.920,2
Kapustinite,2.580,0.910,3
Kapustinite,3.342,0.840,4
Kapustinite,5.313,0.510,5
Kapustinite,3.690,0.430,6
Kapustinite,1.849,0.390,7
Kapustinite,7.400,0.360,8
Karasugite,4.250,1.000,1
Karasugite,3.060,0.800,2
Karasugite,3.640,0.800,3
Karchevskyite,8.520,1.000,1
Karchevskyite,3.547,0.900,2
Karchevskyite,3.665,0.900,3
Karchevskyite,3.081,0.600,4
Karchevskyite,4.270,0.600,5
Karchevskyite,6.410,0.600,6
Karchevskyite,5.130,0.300,7
Karchevskyite,2.513,0.100,8
Karelianite,2.713,1.000,1
Karelianite,1.699,0.850,2
Karelianite,2.477,0.800,3
Karibibite,2.384,1.000,1
Karibibite,2.808,0.800,2
Karibibite,3.176,0.800,3
Karlite,2.210,1.000,1
Karlite,2.830,0.920,2
Karlite,2.250,0.870,3
Karnasurtite-(Ce),2.880,0.700,1
Karnasurtite-(Ce),3.100,0.700,2
Karnasurtite-(Ce),3.290,0.600,3
Karpatite,7.430,1.000,1
Karpatite,9.500,1.000,2
Karpatite,3.960,0.400,3
Karpinskite,4.760,,1
Karpinskite,7.710,,2
Karpinskite,11.000,,3
Karupmollerite-Ca,7.026,1.000,1
Karupmollerite-Ca,4.996,0.740,2
Karupmollerite-Ca,7.104,0.730,3
Karupmollerite-Ca,3.171,0.560,4
Karupmollerite-Ca,6.482,0.450,5
Karupmollerite-Ca,3.150,0.380,6
Karupmollerite-Ca,3.253,0.380,7
Kashinite,2.990,1.000,1
Kashinite,1.736,0.600,2
Kashinite,2.140,0.400,3
Kasolite,2.920,1.000,1
Kasolite,3.060,0.800,2
Kasolite,4.210,0.600,3
Kassite,3.300,1.000,1
Kassite,3.273,0.970,2
Kassite,1.762,0.410,3
Kassite,2.282,0.370,4
Kassite,4.763,0.260,5
Kassite,1.516,0.240,6
Kassite,2.603,0.230,7
Kassite,2.316,0.190,8
Kassite,1.776,0.180,9
Kastningite,9.917,1.000,1
Kastningite,4.957,0.500,2
Kastningite,6.541,0.360,3
Kastningite,3.001,0.300,4
Kastningite,3.094,0.280,5
Katayamalite,3.230,1.000,1
Katayamalite,1.933,0.400,2
Katayamalite,2.420,0.300,3
Katayamalite,2.900,0.300,4
Katayamalite,2.940,0.300,5
Katayamalite,3.060,0.300,6
Katayamalite,1.382,0.200,7
Katayamalite,1.841,0.200,8
Katoite,2.763,1.000,1
Katoite,2.004,0.580,2
Katoite,2.257,0.580,3
Katoptrite,2.960,1.000,1
Katoptrite,8.880,0.650,2
Katoptrite,4.430,0.450,3
Kawazulite,3.120,1.000,1
Kawazulite,2.310,0.500,2
Kawazulite,4.920,0.400,3
Kazakhstanite,10.510,1.000,1
Kazakhstanite,3.484,0.600,2
Kazakhstanite,2.606,0.400,3
Kazakovite,2.600,1.000,1
Kazakovite,1.816,0.800,2
Kazakovite,2.520,0.800,3
Keckite,2.860,1.000,1
Keckite,9.300,0.800,2
Keckite,4.980,0.500,3
Kegelite,21.000,1.000,1
Kegelite,2.591,0.900,2
Kegelite,3.820,0.800,3
Keilite,2.585,1.000,1
Keilite,2.985,0.800,2
Keilite,1.828,0.600,3
Keilite,1.492,0.150,4
Keilite,1.156,0.130,5
Keilite,1.055,0.100,6
Keilite,1.292,0.070,7
Keithconnite,2.260,1.000,1
Keithconnite,2.160,0.900,2
Keithconnite,0.791,0.400,3
Keithconnite,0.885,0.300,4
Keithconnite,1.320,0.300,5
Keithconnite,1.400,0.200,6
Keithconnite,2.220,0.200,7
Keiviite-(Y),3.230,1.000,1
Keiviite-(Y),4.650,0.900,2
Keiviite-(Y),3.040,0.800,3
Keiviite-(Yb),3.200,1.000,1
Keiviite-(Yb),3.240,1.000,2
Keiviite-(Yb),3.030,0.090,3
Keldyshite,3.990,1.000,1
Keldyshite,4.180,0.800,2
Keldyshite,2.970,0.520,3
Kellyite,2.535,1.000,1
Kellyite,3.502,0.850,2
Kellyite,7.000,0.850,3
Kelyanite,3.300,1.000,1
Kelyanite,2.720,0.600,2
Kelyanite,3.780,0.600,3
Kemmlitzite,2.959,1.000,1
Kemmlitzite,1.903,0.900,2
Kemmlitzite,3.514,0.900,3
Kempite,2.386,1.000,1
